group_no,attempt_no,turn_no,num_action,duration,num_add,num_del,num_edit,freq_add,freq_del
11,9,52,2,10.156999999999925,2,0,2,1.0,0.0
11,9,53,4,15.541000000000054,2,0,2,1.0,0.0
11,9,54,2,11.77699999999993,2,0,2,1.0,0.0
11,9,55,2,13.468000000000075,2,0,2,1.0,0.0
11,9,56,6,2.0260000000000673,0,0,0,-1.0,2.0
11,10,56,24,48.61500000000001,2,0,2,1.0,0.0
11,10,57,10,56.7829999999999,2,0,2,1.0,0.0
11,10,58,7,101.95000000000005,2,0,2,1.0,0.0
11,10,59,4,81.34500000000003,2,0,2,1.0,0.0
11,10,60,10,27.781999999999925,1,0,1,1.0,0.0
11,11,60,6,46.756999999999834,2,0,2,1.0,0.0
11,11,61,4,55.79100000000017,2,0,2,1.0,0.0
11,11,62,7,37.78500000000008,2,0,2,1.0,0.0
11,11,63,2,36.554999999999836,1,1,2,0.5,0.5
11,11,64,10,47.69300000000021,2,0,2,1.0,0.0
11,11,65,10,48.5,1,0,1,1.0,0.0
11,12,65,4,14.865000000000009,2,0,2,1.0,0.0
11,12,66,9,7.923999999999978,0,0,0,-1.0,2.0
12,1,1,6,94.29999999999998,2,0,2,1.0,0.0
12,1,2,3,18.161000000000016,2,0,2,1.0,0.0
12,1,3,2,20.722999999999985,2,0,2,1.0,0.0
12,1,4,2,8.062000000000012,2,0,2,1.0,0.0
12,1,5,3,16.942000000000007,2,0,2,1.0,0.0
12,1,6,11,15.435999999999979,0,0,0,-1.0,2.0
12,2,6,7,68.34700000000001,2,0,2,1.0,0.0
12,2,7,3,28.818000000000012,2,0,2,1.0,0.0
12,2,8,3,35.27999999999997,2,0,2,1.0,0.0
12,2,9,2,44.24100000000004,2,0,2,1.0,0.0
12,2,10,2,17.853999999999985,2,0,2,1.0,0.0
12,2,11,2,9.592999999999961,2,0,2,1.0,0.0
12,2,12,10,15.838000000000022,1,0,1,1.0,0.0
12,3,12,7,59.82600000000002,1,1,2,0.5,0.5
12,3,13,3,37.38199999999995,2,0,2,1.0,0.0
12,3,14,3,53.25300000000004,2,0,2,1.0,0.0
12,3,15,10,46.46300000000008,1,1,2,0.5,0.5
12,3,16,2,25.468999999999937,1,1,2,0.5,0.5
12,3,17,5,17.682999999999993,2,0,2,1.0,0.0
12,3,18,2,59.56200000000001,2,0,2,1.0,0.0
12,3,19,2,6.449000000000069,2,0,2,1.0,0.0
12,3,20,8,21.199999999999932,1,0,1,1.0,0.0
12,4,20,2,28.01299999999992,2,0,2,1.0,0.0
12,4,21,2,22.874000000000137,2,0,2,1.0,0.0
12,4,22,3,20.51299999999992,1,1,2,0.5,0.5
12,4,23,2,6.405999999999949,2,0,2,1.0,0.0
12,4,24,2,24.743000000000052,1,1,2,0.5,0.5
12,4,25,2,12.552999999999997,2,0,2,1.0,0.0
12,4,26,2,7.029999999999973,2,0,2,1.0,0.0
12,4,27,9,18.976,0,1,1,0.0,1.0
12,5,27,3,55.668000000000006,2,0,2,1.0,0.0
12,5,28,2,23.689000000000078,1,1,2,0.5,0.5
12,5,29,17,39.30899999999997,2,0,2,1.0,0.0
12,5,30,8,78.5,0,2,2,0.0,1.0
12,5,31,2,6.733999999999924,0,2,2,0.0,1.0
12,5,32,5,37.452999999999975,2,0,2,1.0,0.0
12,5,33,14,34.452,2,0,2,1.0,0.0
12,5,34,11,25.813000000000102,2,0,2,1.0,0.0
12,5,35,11,34.221000000000004,2,0,2,1.0,0.0
12,5,36,11,15.660000000000082,1,0,1,1.0,0.0
12,6,36,9,71.2539999999999,2,0,2,1.0,0.0
12,6,37,2,10.466000000000122,0,2,2,0.0,1.0
12,6,38,2,13.100999999999885,2,0,2,1.0,0.0
12,6,39,2,30.353999999999814,1,1,2,0.5,0.5
12,6,40,2,7.4240000000002055,0,2,2,0.0,1.0
12,6,41,2,11.295999999999822,2,0,2,1.0,0.0
12,6,42,10,79.70900000000029,2,0,2,1.0,0.0
12,6,43,17,31.519999999999982,2,0,2,1.0,0.0
12,6,44,4,16.787999999999784,2,0,2,1.0,0.0
12,6,45,7,6.90300000000002,1,0,1,1.0,0.0
12,7,45,9,70.28300000000013,2,0,2,1.0,0.0
12,7,46,33,107.49000000000001,2,0,2,1.0,0.0
12,7,47,2,5.588999999999942,2,0,2,1.0,0.0
12,7,48,2,5.872000000000071,2,0,2,1.0,0.0
12,7,49,2,16.94199999999978,2,0,2,1.0,0.0
12,7,50,6,4.615000000000009,0,0,0,-1.0,2.0
12,8,50,4,52.01999999999998,1,1,2,0.5,0.5
12,8,51,36,55.80400000000009,2,0,2,1.0,0.0
12,8,52,7,28.4849999999999,2,0,2,1.0,0.0
12,8,53,13,20.80100000000016,2,0,2,1.0,0.0
12,8,54,2,7.917000000000144,2,0,2,1.0,0.0
12,8,55,7,8.181999999999789,1,0,1,1.0,0.0
14,1,1,4,48.318,2,0,2,1.0,0.0
14,1,2,4,20.917999999999992,2,0,2,1.0,0.0
14,1,3,2,10.78200000000001,2,0,2,1.0,0.0
14,1,4,2,12.937999999999988,2,0,2,1.0,0.0
14,1,5,2,5.492000000000019,2,0,2,1.0,0.0
14,1,6,5,24.00799999999998,2,0,2,1.0,0.0
14,1,7,10,61.70500000000003,1,0,1,1.0,0.0
14,2,7,2,58.18000000000001,2,0,2,1.0,0.0
14,2,8,2,15.973999999999961,2,0,2,1.0,0.0
14,2,9,2,33.53800000000001,2,0,2,1.0,0.0
14,2,10,8,60.14700000000005,2,0,2,1.0,0.0
14,2,11,3,19.14199999999994,1,0,1,1.0,0.0
14,2,12,2,19.71900000000005,0,2,2,0.0,1.0
14,2,13,2,12.919999999999959,1,1,2,0.5,0.5
14,2,14,4,33.863,0,2,2,0.0,1.0
14,2,15,2,15.146000000000015,0,2,2,0.0,1.0
14,2,16,6,18.188999999999965,0,0,0,-1.0,2.0
14,3,16,9,61.96300000000002,2,0,2,1.0,0.0
14,3,17,10,47.466999999999985,2,0,2,1.0,0.0
14,3,18,1,13.744000000000028,1,0,1,1.0,0.0
14,3,19,2,128.80000000000007,0,2,2,0.0,1.0
14,3,20,2,35.210000000000036,1,1,2,0.5,0.5
14,3,21,12,240.09199999999987,1,1,2,0.5,0.5
14,3,22,2,82.41200000000003,2,0,2,1.0,0.0
14,3,23,3,108.0139999999999,1,1,2,0.5,0.5
14,3,24,2,18.07900000000018,1,1,2,0.5,0.5
14,3,25,2,11.460999999999785,1,1,2,0.5,0.5
14,3,26,8,36.197000000000116,1,1,2,0.5,0.5
14,3,27,7,53.89799999999991,0,1,1,0.0,1.0
14,4,27,4,42.927000000000135,2,0,2,1.0,0.0
14,4,28,2,17.751999999999953,2,0,2,1.0,0.0
14,4,29,2,56.235999999999876,1,1,2,0.5,0.5
14,4,30,2,89.82899999999995,2,0,2,1.0,0.0
14,4,31,2,33.89200000000028,1,1,2,0.5,0.5
14,4,32,2,29.723999999999933,2,0,2,1.0,0.0
14,4,33,7,39.20499999999993,1,0,1,1.0,0.0
14,5,33,5,53.59899999999993,1,1,2,0.5,0.5
14,5,34,2,26.36500000000001,1,1,2,0.5,0.5
14,5,35,14,28.892000000000053,2,0,2,1.0,0.0
14,5,36,1,37.26200000000017,1,0,1,1.0,0.0
14,5,37,1,9.025000000000091,0,1,1,0.0,1.0
15,1,1,5,53.518,2,0,2,1.0,0.0
15,1,2,4,37.107,2,0,2,1.0,0.0
15,1,3,8,10.579999999999998,2,0,2,1.0,0.0
15,1,4,2,13.457000000000008,0,2,2,0.0,1.0
15,1,5,24,45.033,2,0,2,1.0,0.0
15,1,6,2,16.45599999999999,1,1,2,0.5,0.5
15,1,7,4,17.379999999999995,2,0,2,1.0,0.0
15,1,8,2,17.272999999999996,0,2,2,0.0,1.0
15,1,9,9,16.75600000000003,0,2,2,0.0,1.0
15,1,10,2,7.103999999999985,2,0,2,1.0,0.0
15,1,11,26,17.171999999999997,2,0,2,1.0,0.0
15,1,12,3,27.22,1,1,2,0.5,0.5
15,1,13,9,20.19999999999999,2,0,2,1.0,0.0
15,1,14,9,23.855999999999995,0,0,0,-1.0,2.0
15,2,14,16,81.42900000000003,0,0,0,-1.0,2.0
15,3,14,4,31.185000000000002,2,0,2,1.0,0.0
15,3,15,3,9.489000000000033,2,0,2,1.0,0.0
15,3,16,2,8.73399999999998,2,0,2,1.0,0.0
15,3,17,2,18.370000000000005,2,0,2,1.0,0.0
15,3,18,2,9.06699999999995,2,0,2,1.0,0.0
15,3,19,6,18.229000000000042,0,0,0,-1.0,2.0
15,4,19,9,36.56899999999996,2,0,2,1.0,0.0
15,4,20,2,13.02800000000002,1,1,2,0.5,0.5
15,4,21,2,9.198999999999955,2,0,2,1.0,0.0
15,4,22,4,35.97300000000007,1,1,2,0.5,0.5
15,4,23,2,20.103999999999928,2,0,2,1.0,0.0
15,4,24,2,18.099000000000046,1,1,2,0.5,0.5
15,4,25,2,20.408999999999992,2,0,2,1.0,0.0
15,4,26,2,10.891999999999939,1,1,2,0.5,0.5
15,4,27,2,13.659000000000106,1,1,2,0.5,0.5
15,4,28,2,8.795000000000073,1,1,2,0.5,0.5
15,4,29,2,13.24899999999991,2,0,2,1.0,0.0
15,4,30,7,14.25100000000009,1,0,1,1.0,0.0
15,5,30,3,38.09599999999989,2,0,2,1.0,0.0
15,5,31,3,22.605999999999995,2,0,2,1.0,0.0
15,5,32,2,12.843999999999937,2,0,2,1.0,0.0
15,5,33,2,15.427000000000021,2,0,2,1.0,0.0
15,5,34,2,6.715000000000032,2,0,2,1.0,0.0
15,5,35,9,22.577000000000112,0,0,0,-1.0,2.0
15,6,35,3,34.49000000000001,2,0,2,1.0,0.0
15,6,36,2,40.318999999999846,2,0,2,1.0,0.0
15,6,37,3,35.752000000000066,2,0,2,1.0,0.0
15,6,38,2,40.32199999999989,0,2,2,0.0,1.0
15,6,39,2,11.14400000000012,2,0,2,1.0,0.0
15,6,40,2,14.60599999999988,2,0,2,1.0,0.0
15,6,41,8,50.27200000000016,1,0,1,1.0,0.0
15,7,41,18,107.99799999999982,2,0,2,1.0,0.0
15,7,42,2,11.007000000000062,2,0,2,1.0,0.0
15,7,43,2,8.831000000000131,0,2,2,0.0,1.0
15,7,44,2,10.773999999999887,1,1,2,0.5,0.5
15,7,45,2,11.637000000000171,1,1,2,0.5,0.5
15,7,46,2,12.99799999999982,1,1,2,0.5,0.5
15,7,47,2,11.848999999999933,2,0,2,1.0,0.0
15,7,48,4,14.922000000000025,2,0,2,1.0,0.0
15,7,49,2,14.803000000000111,2,0,2,1.0,0.0
15,7,50,2,61.562000000000126,0,2,2,0.0,1.0
15,7,51,2,15.514999999999873,1,1,2,0.5,0.5
15,7,52,3,36.17699999999991,1,1,2,0.5,0.5
15,7,53,2,16.36700000000019,2,0,2,1.0,0.0
15,7,54,2,12.191000000000031,1,1,2,0.5,0.5
15,7,55,2,13.048999999999978,1,1,2,0.5,0.5
15,7,56,2,7.155999999999949,0,2,2,0.0,1.0
15,7,57,2,23.845000000000027,1,1,2,0.5,0.5
15,7,58,2,17.322999999999865,2,0,2,1.0,0.0
15,7,59,2,6.898999999999887,1,1,2,0.5,0.5
15,7,60,8,24.17600000000016,1,1,2,0.5,0.5
15,7,61,2,17.57399999999984,2,0,2,1.0,0.0
15,7,62,9,32.80300000000034,1,0,1,1.0,0.0
15,8,62,6,54.33699999999976,2,0,2,1.0,0.0
15,8,63,2,19.93300000000022,1,1,2,0.5,0.5
15,8,64,2,30.967999999999847,2,0,2,1.0,0.0
15,8,65,2,6.190000000000055,1,1,2,0.5,0.5
15,8,66,2,7.862999999999829,1,1,2,0.5,0.5
15,8,67,2,20.8420000000001,2,0,2,1.0,0.0
15,8,68,3,16.309999999999945,0,2,2,0.0,1.0
15,8,69,2,15.76299999999992,2,0,2,1.0,0.0
16,1,1,12,168.724,2,0,2,1.0,0.0
16,1,2,2,25.187000000000012,1,1,2,0.5,0.5
16,1,3,2,24.02799999999999,2,0,2,1.0,0.0
16,1,4,2,14.265999999999991,2,0,2,1.0,0.0
16,1,5,2,35.672000000000025,1,1,2,0.5,0.5
16,1,6,2,11.675999999999988,2,0,2,1.0,0.0
16,1,7,11,56.39300000000003,1,0,1,1.0,0.0
16,2,7,4,55.93000000000001,2,0,2,1.0,0.0
16,2,8,4,49.42599999999999,2,0,2,1.0,0.0
16,2,9,2,16.71999999999997,1,1,2,0.5,0.5
16,2,10,3,13.759999999999991,2,0,2,1.0,0.0
16,2,11,2,26.045000000000016,1,1,2,0.5,0.5
16,2,12,2,7.661000000000001,1,1,2,0.5,0.5
16,2,13,2,20.013000000000034,2,0,2,1.0,0.0
16,2,14,2,8.970000000000027,1,1,2,0.5,0.5
16,2,15,2,8.225999999999885,1,1,2,0.5,0.5
16,2,16,8,14.081999999999994,1,0,1,1.0,0.0
16,3,16,3,25.495000000000005,2,0,2,1.0,0.0
16,3,17,2,37.47100000000012,1,1,2,0.5,0.5
16,3,18,2,23.395999999999958,2,0,2,1.0,0.0
16,3,19,2,11.495999999999981,2,0,2,1.0,0.0
16,3,20,2,17.83000000000004,1,1,2,0.5,0.5
16,3,21,2,21.133000000000038,1,1,2,0.5,0.5
16,3,22,2,15.301999999999907,1,1,2,0.5,0.5
16,3,23,2,24.723999999999933,1,1,2,0.5,0.5
16,3,24,2,19.879999999999995,1,1,2,0.5,0.5
16,3,25,2,16.683000000000106,1,1,2,0.5,0.5
16,3,26,2,7.179000000000087,2,0,2,1.0,0.0
16,3,27,3,25.50999999999999,1,1,2,0.5,0.5
16,3,28,2,16.03599999999983,1,1,2,0.5,0.5
16,3,29,7,10.84800000000007,1,0,1,1.0,0.0
16,4,29,2,16.003000000000043,2,0,2,1.0,0.0
16,4,30,2,12.91199999999992,2,0,2,1.0,0.0
16,4,31,2,16.226999999999975,1,1,2,0.5,0.5
16,4,32,2,13.19900000000007,1,1,2,0.5,0.5
16,4,33,2,16.448999999999955,1,1,2,0.5,0.5
16,4,34,2,8.981999999999971,1,1,2,0.5,0.5
16,4,35,3,12.389999999999986,1,1,2,0.5,0.5
16,4,36,2,14.756000000000085,1,1,2,0.5,0.5
16,4,37,2,15.775999999999954,1,1,2,0.5,0.5
16,4,38,11,42.24400000000003,1,1,2,0.5,0.5
16,4,39,2,22.105000000000018,2,0,2,1.0,0.0
16,4,40,2,7.29099999999994,2,0,2,1.0,0.0
16,4,41,2,8.59900000000016,2,0,2,1.0,0.0
16,4,42,2,3.673000000000002,2,0,2,1.0,0.0
16,4,43,2,8.146999999999935,2,0,2,1.0,0.0
16,4,44,2,17.077999999999975,2,0,2,1.0,0.0
16,4,45,2,7.105000000000018,2,0,2,1.0,0.0
16,4,46,2,17.551999999999907,0,2,2,0.0,1.0
16,4,47,2,29.61200000000008,0,2,2,0.0,1.0
16,4,48,2,20.756000000000085,0,2,2,0.0,1.0
16,4,49,2,13.692000000000007,0,2,2,0.0,1.0
16,4,50,2,14.051999999999907,1,1,2,0.5,0.5
16,4,51,2,6.022999999999911,1,1,2,0.5,0.5
16,4,52,16,96.39200000000005,0,1,1,0.0,1.0
17,1,1,6,54.844,2,0,2,1.0,0.0
17,1,2,2,37.59700000000001,2,0,2,1.0,0.0
17,1,3,4,72.61700000000002,2,0,2,1.0,0.0
17,1,4,2,18.97999999999999,2,0,2,1.0,0.0
17,1,5,3,19.724999999999994,2,0,2,1.0,0.0
17,1,6,9,20.19399999999999,0,0,0,-1.0,2.0
17,2,6,3,36.515000000000015,2,0,2,1.0,0.0
17,2,7,2,18.185000000000002,2,0,2,1.0,0.0
17,2,8,3,13.331999999999994,2,0,2,1.0,0.0
17,2,9,2,11.305999999999983,1,1,2,0.5,0.5
17,2,10,2,23.099999999999966,2,0,2,1.0,0.0
17,2,11,2,9.886000000000024,2,0,2,1.0,0.0
17,2,12,6,8.603000000000009,0,0,0,-1.0,2.0
17,3,12,4,48.08100000000002,2,0,2,1.0,0.0
17,3,13,2,9.718000000000018,0,2,2,0.0,1.0
17,3,14,2,19.347999999999956,2,0,2,1.0,0.0
17,3,15,2,11.949000000000012,2,0,2,1.0,0.0
17,3,16,3,30.95300000000003,2,0,2,1.0,0.0
17,3,17,2,19.015999999999963,2,0,2,1.0,0.0
17,3,18,2,50.178,1,1,2,0.5,0.5
17,3,19,2,14.230999999999995,2,0,2,1.0,0.0
17,3,20,4,35.956999999999994,1,1,2,0.5,0.5
17,3,21,6,12.869000000000028,0,0,0,-1.0,2.0
17,4,21,2,39.36900000000003,2,0,2,1.0,0.0
17,4,22,2,20.812000000000012,2,0,2,1.0,0.0
17,4,23,2,11.697000000000003,1,1,2,0.5,0.5
17,4,24,2,15.97199999999998,1,1,2,0.5,0.5
17,4,25,2,10.56899999999996,2,0,2,1.0,0.0
17,4,26,2,28.211000000000013,1,1,2,0.5,0.5
17,4,27,2,9.96300000000008,1,1,2,0.5,0.5
17,4,28,2,17.284999999999968,2,0,2,1.0,0.0
17,4,29,2,23.99000000000001,1,1,2,0.5,0.5
17,4,30,7,26.909999999999968,1,0,1,1.0,0.0
17,5,30,2,36.87199999999996,1,1,2,0.5,0.5
17,5,31,2,40.34100000000012,1,1,2,0.5,0.5
17,5,32,3,31.055999999999813,2,0,2,1.0,0.0
17,5,33,2,29.873000000000047,2,0,2,1.0,0.0
17,5,34,2,36.63300000000004,2,0,2,1.0,0.0
17,5,35,3,23.95399999999995,1,1,2,0.5,0.5
17,5,36,3,41.9369999999999,2,0,2,1.0,0.0
17,5,37,2,17.097000000000207,1,1,2,0.5,0.5
17,5,38,7,16.684999999999945,1,0,1,1.0,0.0
18,1,1,15,173.524,2,0,2,1.0,0.0
18,1,2,2,17.838000000000022,2,0,2,1.0,0.0
18,1,3,6,91.13899999999998,2,0,2,1.0,0.0
18,1,4,2,8.863,2,0,2,1.0,0.0
18,1,5,3,47.49400000000003,1,1,2,0.5,0.5
18,1,6,3,12.103999999999985,2,0,2,1.0,0.0
18,1,7,11,107.33000000000004,0,0,0,-1.0,2.0
18,2,7,26,142.25599999999997,1,0,1,1.0,0.0
18,3,7,3,116.4960000000001,2,0,2,1.0,0.0
18,3,8,4,18.7109999999999,2,0,2,1.0,0.0
18,3,9,2,98.774,1,1,2,0.5,0.5
18,3,10,2,8.745000000000005,2,0,2,1.0,0.0
18,3,11,2,81.72199999999998,2,0,2,1.0,0.0
18,3,12,4,69.49400000000003,1,1,2,0.5,0.5
18,3,13,2,20.937999999999988,2,0,2,1.0,0.0
18,3,14,2,50.75100000000009,1,1,2,0.5,0.5
18,3,15,9,172.12699999999995,0,1,1,0.0,1.0
18,4,15,2,54.577999999999975,2,0,2,1.0,0.0
18,4,16,2,16.70900000000006,1,1,2,0.5,0.5
18,4,17,3,59.9670000000001,2,0,2,1.0,0.0
18,4,18,2,27.962999999999738,2,0,2,1.0,0.0
18,4,19,2,32.072999999999865,2,0,2,1.0,0.0
18,4,20,2,15.824000000000296,2,0,2,1.0,0.0
18,4,21,7,10.76299999999992,0,0,0,-1.0,2.0
18,5,21,3,53.12700000000018,2,0,2,1.0,0.0
18,5,22,2,34.21599999999967,2,0,2,1.0,0.0
18,5,23,2,19.976000000000113,2,0,2,1.0,0.0
18,5,24,2,9.003000000000156,2,0,2,1.0,0.0
18,5,25,2,28.360999999999876,1,1,2,0.5,0.5
18,5,26,2,8.514000000000124,2,0,2,1.0,0.0
18,5,27,3,180.5519999999999,1,1,2,0.5,0.5
18,5,28,13,45.57399999999984,0,0,0,-1.0,2.0
19,1,1,8,58.273,1,1,2,0.5,0.5
19,1,2,10,101.54499999999999,2,0,2,1.0,0.0
19,1,3,2,15.982,2,0,2,1.0,0.0
19,1,4,3,60.043000000000035,2,0,2,1.0,0.0
19,1,5,2,53.53800000000001,2,0,2,1.0,0.0
19,1,6,2,22.588999999999942,1,1,2,0.5,0.5
19,1,7,3,25.559000000000026,2,0,2,1.0,0.0
19,1,8,10,66.61099999999999,1,0,1,1.0,0.0
19,2,8,13,101.19400000000002,1,1,2,0.5,0.5
19,2,9,2,20.464999999999975,1,1,2,0.5,0.5
19,2,10,2,32.19100000000003,1,1,2,0.5,0.5
19,2,11,2,62.277000000000044,0,2,2,0.0,1.0
19,2,12,2,36.837999999999965,1,1,2,0.5,0.5
19,2,13,2,19.241999999999962,2,0,2,1.0,0.0
19,2,14,12,78.43700000000001,0,1,1,0.0,1.0
19,3,14,5,67.27999999999997,2,0,2,1.0,0.0
19,3,15,2,19.33699999999999,1,1,2,0.5,0.5
19,3,16,2,25.875,2,0,2,1.0,0.0
19,3,17,2,18.119000000000142,1,1,2,0.5,0.5
19,3,18,2,15.53599999999983,2,0,2,1.0,0.0
19,3,19,2,11.563000000000102,2,0,2,1.0,0.0
19,3,20,2,26.381999999999948,1,1,2,0.5,0.5
19,3,21,7,20.041000000000054,1,0,1,1.0,0.0
19,4,21,2,37.71500000000003,2,0,2,1.0,0.0
19,4,22,2,27.57899999999995,2,0,2,1.0,0.0
19,4,23,4,67.29099999999994,1,1,2,0.5,0.5
19,4,24,3,51.32899999999995,2,0,2,1.0,0.0
19,4,25,2,15.261999999999944,2,0,2,1.0,0.0
19,4,26,2,17.539000000000215,1,1,2,0.5,0.5
19,4,27,9,15.435999999999922,1,0,1,1.0,0.0
19,5,27,33,91.73800000000006,1,1,2,0.5,0.5
19,5,28,55,78.7840000000001,1,1,2,0.5,0.5
19,5,29,11,29.53099999999995,0,0,0,-1.0,2.0
19,6,29,11,69.06899999999996,1,1,2,0.5,0.5
19,6,30,3,16.914999999999964,1,1,2,0.5,0.5
19,6,31,2,8.101999999999862,1,1,2,0.5,0.5
19,6,32,2,5.716000000000122,1,1,2,0.5,0.5
19,6,33,6,129.586,1,1,2,0.5,0.5
19,6,34,6,12.434999999999945,0,0,0,-1.0,2.0
20,1,1,10,77.59200000000001,2,0,2,1.0,0.0
20,1,2,6,67.92899999999999,2,0,2,1.0,0.0
20,1,3,2,15.044000000000011,2,0,2,1.0,0.0
20,1,4,2,11.014999999999986,1,1,2,0.5,0.5
20,1,5,2,17.704999999999984,2,0,2,1.0,0.0
20,1,6,2,7.004000000000019,2,0,2,1.0,0.0
